"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"1416","2679",9,14,77,20.2,0,1.1,0,39.9,8.5,"WGS84",52.53589,7.74488,"C20","8","U120","8","mineral","GERMANY"
"1417","2680",3,4,93,17,0,1.4,70.5,40.3,5.7,"WGS84",52.46393,7.74852,"B11","8","U111","8","mineral","GERMANY"
"1418","2681",3,8,88,23.9,1,1.8,95.8,97.1,7.1,"WGS84",52.42808,7.75032,"B15","8","U111","8","mineral","GERMANY"
"1419","2682",10,14,76,22.2,0,1.2,0,35.2,5.7,"WGS84",52.37891,8.0173,"C20","8","U120","8","mineral","GERMANY"
"1420","2683",16,20,65,20.8,2,2.3,34.1,106.1,13.6,"WGS84",52.3959,7.95771,"B21","8","U111","8","mineral","GERMANY"
"1421","2684",5,78,17,12.7,0,1.2,95,314.7,5.6,"WGS84",52.52063,7.89302,"B45","8","U111","8","mineral","GERMANY"
"1422","2685",20,33,47,19.3,0,2,22.3,472.1,14.4,"WGS84",52.5021,7.86443,"E30","8","U400","8","mineral","GERMANY"
"1423","2686",5,24,71,11.7,0,1.2,83.5,198.5,5.6,"WGS84",52.50659,8.12936,"B16","8","U111","8","mineral","GERMANY"
"1424","2687",6,12,82,31.5,0,2.5,105.1,302.4,11.1,"WGS84",52.48814,8.10079,"B11","8","U111","8","mineral","GERMANY"
"1425","2688",3,8,89,17.1,1,1.6,114.1,237.8,3.9,"WGS84",52.59548,8.06659,"B16","8","U111","U150","mineral","GERMANY"
"1426","2689",4,6,89,11.4,0,1,40.2,30.6,2.7,"WGS84",52.57891,8.15586,"E10","8","U364","8","mineral","GERMANY"
"1427","2690",NA,NA,NA,393,3,23.8,32.2,211.3,90.3,"WGS84",52.56354,8.33353,"E20","8","U111","8","organic","GERMANY"
"1428","2691",NA,NA,NA,232.1,0,13.4,58,209.3,31.8,"WGS84",52.97536,13.44002,"C10","E10","U400","8","organic","GERMANY"
"1429","2692",12,23,65,27.7,3,2.3,10.3,86,16.7,"WGS84",52.89466,13.73131,"C30","8","U364","8","mineral","GERMANY"
"1430","2693",2,4,94,8.7,3,0.9,42.4,39.4,3.1,"WGS84",52.90267,13.46406,"B14","8","U111","U150","mineral","GERMANY"
"1431","2694",10,18,73,8.5,4,0.9,60.5,55.7,7.4,"WGS84",52.63004,13.56428,"B32","8","U111","8","mineral","GERMANY"
"1432","2695",4,15,81,12.8,4,1.3,52.5,66.8,8.6,"WGS84",52.65781,13.26891,"B32","8","U111","U150","mineral","GERMANY"
"1433","2696",4,12,84,7,0,0.7,48.8,117.3,4.3,"WGS84",52.55552,13.64344,"B35","8","U111","8","mineral","GERMANY"
"1434","2697",3,5,92,27.8,0,1.4,50.1,45.7,4.5,"WGS84",52.78701,13.72203,"C30","8","U120","8","mineral","GERMANY"
"1435","2698",4,8,88,9.3,0,0.6,19.9,16.9,2.7,"WGS84",52.88036,13.61104,"E20","8","U120","8","mineral","GERMANY"
"1436","2699",6,21,73,15.6,1,1.5,76.9,12.3,6.8,"WGS84",53.10624,13.86917,"B14","8","U111","8","mineral","GERMANY"
"1437","2700",3,15,82,21.2,0,1.3,21.8,32.1,0,"WGS84",52.88903,13.90934,"C10","8","U120","8","mineral","GERMANY"
"1438","2701",17,45,37,40.7,2,2.2,14.8,98.9,7.8,"WGS84",51.4002,8.72115,"C20","8","U120","8","mineral","GERMANY"
"1439","2702",29,52,19,124.9,1,5.4,42.1,81.5,19.7,"WGS84",51.32661,8.60833,"E30","8","U120","8","organic","GERMANY"
"1440","2703",22,49,29,117.1,1,6.1,27.6,96.8,12.9,"WGS84",51.30827,8.58017,"E30","8","U120","8","organic","GERMANY"
"1441","2704",24,52,25,73.7,1,4.4,17.6,64.6,9.2,"WGS84",51.23565,8.52515,"C20","E10","U120","8","mineral","GERMANY"
"1442","2705",29,63,8,146.4,2,7.1,29.8,183.6,15.3,"WGS84",51.44691,8.20177,"E30","8","U120","8","organic","GERMANY"
"1443","2706",31,57,12,66.7,0,5.8,13.7,172.1,9.8,"WGS84",51.45061,8.46066,"E20","8","U111","8","mineral","GERMANY"
"1444","2707",33,59,8,25.2,9,2.6,106.3,281.7,21,"WGS84",51.50256,8.31513,"B13","8","U111","U150","mineral","GERMANY"
"1445","2708",36,36,28,20.2,82,2.5,60.3,144.2,27.4,"WGS84",51.70184,8.42319,"B16","8","U111","8","mineral","GERMANY"
"1446","2709",3,6,91,13.9,1,1.2,16.7,17.4,3.7,"WGS84",51.7209,8.5094,"E20","8","U111","8","mineral","GERMANY"
"1447","2710",29,55,16,115.6,1,5.3,17.1,93.9,16.5,"WGS84",51.43342,8.5188,"C20","8","U120","8","organic","GERMANY"
"1448","2711",15,52,33,30.3,1,1.7,0,65,7.5,"WGS84",51.22647,9.64206,"C10","8","U120","8","mineral","GERMANY"
"1449","2712",12,43,45,63.7,1,2.2,0,43.3,9.1,"WGS84",51.28051,9.67038,"C20","8","U120","8","mineral","GERMANY"
"1450","2713",33,57,11,34.7,13,3,14.7,452.9,28.2,"WGS84",51.20887,9.75666,"C10","8","U111","8","mineral","GERMANY"
"1451","2714",12,54,33,11.3,0,1.3,45.7,80.6,6.5,"WGS84",51.26294,9.87108,"E20","8","U111","8","mineral","GERMANY"
"1452","2715",12,81,7,14.8,2,1.5,45.8,334,10.1,"WGS84",51.20913,9.95717,"B11","8","U111","8","mineral","GERMANY"
"1453","2716",10,32,59,107.2,1,4.1,10.4,77.9,8.2,"WGS84",51.191,9.87127,"C20","8","U120","8","mineral","GERMANY"
"1454","2717",20,56,24,39.8,0,2.1,59.4,45.4,10.5,"WGS84",51.69402,9.69626,"C10","8","U120","8","mineral","GERMANY"
"1455","2718",12,45,43,31.9,0,2,17.8,46.1,6.6,"WGS84",51.69335,9.49382,"C10","8","U120","8","mineral","GERMANY"
"1456","2719",25,60,14,19.4,7,1.9,35.9,233.1,20.6,"WGS84",51.37054,10.27284,"B32","8","U111","8","mineral","GERMANY"
"1457","2720",48,49,3,55.1,2,4,11.6,185.9,34.8,"WGS84",51.36962,10.53136,"C10","8","U120","8","mineral","GERMANY"
"1458","2721",25,73,2,16.9,1,1.8,17.4,124.2,19,"WGS84",51.33417,10.41611,"B32","8","U111","8","mineral","GERMANY"
"1459","2722",28,65,7,29.8,85,3,0,348,31.4,"WGS84",51.31685,10.12913,"E20","8","U111","8","mineral","GERMANY"
"1460","2723",20,62,18,65.5,117,2.7,0,71.4,18.9,"WGS84",51.33469,9.78476,"E20","8","U111","8","mineral","GERMANY"
"1461","2724",15,53,32,17.9,1,1.1,56,50.8,3.8,"WGS84",51.226997,10.10016,"C20","8","U120","8","mineral","GERMANY"
"1462","2725",48,49,3,68.6,2,4.1,0,249.6,35.4,"WGS84",51.24506,10.07157,"C30","8","U120","8","mineral","GERMANY"
"1463","2726",11,46,43,17.4,1,0.9,40.8,59.3,8.5,"WGS84",51.118999,10.18569,"C10","8","U120","8","mineral","GERMANY"
"1464","2727",40,54,6,37.3,80,3.8,11.5,362.6,33.5,"WGS84",51.11874,10.32849,"E10","8","U112","8","mineral","GERMANY"
"1465","2728",44,52,5,22.7,29,2.4,24.5,468,25.4,"WGS84",51.24457,10.32937,"B11","8","U111","8","mineral","GERMANY"
"1466","2729",17,63,20,24.9,0,1.3,11.3,95.4,8.9,"WGS84",51.49059,11.1951,"C10","8","U120","8","mineral","GERMANY"
"1467","2730",21,67,12,55.2,0,2.9,12,68.6,13.5,"WGS84",51.52736,11.10957,"C20","8","U120","8","mineral","GERMANY"
"1468","2731",21,59,20,13.8,1,1.7,11.7,67.2,11.2,"WGS84",51.56333,11.11046,"E20","8","U111","8","mineral","GERMANY"
"1469","2732",35,40,25,58.8,2,3.9,13.5,52.4,15.9,"WGS84",51.63697,10.91,"C20","8","U120","8","mineral","GERMANY"
"1470","2733",19,64,17,26.2,2,1.6,0,56.8,8.4,"WGS84",51.603,10.59175,"C10","8","U120","8","mineral","GERMANY"
"1471","2734",16,80,4,12.9,3,1.4,110.3,262.1,16,"WGS84",51.55051,10.1586,"B32","8","U111","8","mineral","GERMANY"
"1472","2735",17,79,4,12.1,1,1.3,67.1,128.3,10.9,"WGS84",51.55058,10.10093,"B13","8","U111","8","mineral","GERMANY"
"1473","2736",17,67,16,22.1,0,1.5,40.1,113.9,11.9,"WGS84",51.38879,10.10058,"C10","8","U120","8","mineral","GERMANY"
"1474","2737",18,78,4,22.6,1,1.4,0,61,6.5,"WGS84",51.40677,10.07184,"C30","8","U120","8","mineral","GERMANY"
"1475","2739",11,88,1,11.5,1,0.8,0,40.8,4.2,"WGS84",51.56845,9.8125,"C10","8","U120","8","mineral","GERMANY"
"1476","2740",13,84,4,14.3,0,1.3,17.9,59.4,6.8,"WGS84",51.71237,10.10125,"C20","8","U120","8","mineral","GERMANY"
"1477","2741",22,64,14,36.4,0,1.8,0,36.6,10.8,"WGS84",51.92763,10.3344,"C10","8","U120","U364","mineral","GERMANY"
"1478","2742",26,69,5,15.6,50,2,38.4,19.2,20.8,"WGS84",52.03569,10.24773,"B32","8","U111","8","mineral","GERMANY"
"1479","2743",26,70,4,45.9,27,3.8,13.8,148.6,49.9,"WGS84",51.9632,10.451,"C10","8","U120","8","mineral","GERMANY"
"1480","2744",15,77,8,10.7,0,1.3,18.9,80.6,9,"WGS84",51.96224,10.65478,"B11","8","U111","8","mineral","GERMANY"
"1481","2745",17,21,63,53.6,17,4.2,35.4,269.9,22.3,"WGS84",52.0512,10.80177,"E20","8","U400","8","mineral","GERMANY"
"1482","2746",20,54,26,190.3,0,8.7,25.1,98.9,21.1,"WGS84",51.81984,10.30451,"C20","8","U120","8","organic","GERMANY"
"1483","2747",14,43,43,69.7,1,2.9,0,90.6,11.6,"WGS84",51.8189,10.56558,"C20","8","U120","8","mineral","GERMANY"
"1484","2748",4,12,84,48.5,1,1.5,10.7,20.9,5.1,"WGS84",51.81648,10.94263,"C20","8","U120","8","mineral","GERMANY"
"1485","2749",14,48,38,54,14,2.4,17,39.3,13.6,"WGS84",51.72562,11.05651,"C20","8","U120","8","mineral","GERMANY"
"1486","2750",16,73,11,23.3,0,1.2,0,24.5,7.2,"WGS84",51.70684,11.14291,"C20","8","U120","U150","mineral","GERMANY"
"1487","2751",25,66,8,68.2,1,3.7,0,70.9,11.7,"WGS84",51.69211,10.73757,"C20","8","U120","8","mineral","GERMANY"
"1488","2752",19,58,23,37.7,1,2.8,14.4,61.2,10.4,"WGS84",51.70913,10.88249,"A22","8","U312","8","mineral","GERMANY"
"1489","2753",24,33,44,43.7,0,3,10.2,66.4,12.2,"WGS84",51.63868,10.65003,"C10","8","U120","U364","mineral","GERMANY"
"1490","2754",30,60,9,117.3,3,5.5,0,79.2,23,"WGS84",51.72888,10.59341,"C20","8","U120","8","organic","GERMANY"
"1491","2755",23,47,30,136.6,1,8.1,45.4,156.4,27.8,"WGS84",51.71164,10.41956,"C20","8","U120","U364","organic","GERMANY"
"1492","2756",27,63,10,19.8,2,2,52.3,148.8,24.3,"WGS84",51.43879,10.96358,"E20","8","U111","8","mineral","GERMANY"
"1493","2757",14,85,1,14.6,0,1.1,12,55.3,8.4,"WGS84",51.31293,10.96099,"C30","8","U120","8","mineral","GERMANY"
"1494","2758",29,69,2,17.3,1,1.4,0,150.2,15.7,"WGS84",51.33203,10.81785,"C30","8","U120","U150","mineral","GERMANY"
"1495","2759",13,42,44,29.7,4,1.2,0,84.4,8.6,"WGS84",51.43969,10.84853,"C20","8","U120","8","mineral","GERMANY"
"1496","2761",2,10,88,26.2,2,1.2,13.7,34.4,4.9,"WGS84",51.93781,12.48702,"C20","8","U120","8","mineral","GERMANY"
"1497","2762",4,10,87,37.2,1,1.8,47.6,32.4,4.7,"WGS84",51.9007,12.54316,"C20","8","U120","8","mineral","GERMANY"
"1498","2763",15,31,54,15,1,1.5,19.1,103.9,11.6,"WGS84",51.8429,12.71413,"E20","8","U111","U361","mineral","GERMANY"
"1499","2764",6,7,87,14.3,1,1.4,88.1,314.7,8.3,"WGS84",51.82822,12.56806,"B16","8","U111","8","mineral","GERMANY"
"1500","2765",4,7,89,43,1,2.4,0,97.4,9.6,"WGS84",51.75757,12.50615,"C10","8","U120","8","mineral","GERMANY"
"1501","2766",4,14,83,9.3,0,0.9,57.8,95.4,4.5,"WGS84",51.8208,12.88695,"B16","8","U111","8","mineral","GERMANY"
"1502","2767",11,25,64,199.2,0,11.9,13.4,44.7,40,"WGS84",51.90112,13.85218,"E20","8","U111","8","organic","GERMANY"
"1503","2768",9,10,80,18.9,0,1.6,33,88.8,7.4,"WGS84",51.89229,14.11333,"E20","8","U111","8","mineral","GERMANY"
"1504","2769",2,7,91,16.9,0,0.9,17.1,38.6,3.7,"WGS84",51.90821,14.17303,"C30","8","U120","8","mineral","GERMANY"
"1505","2770",3,5,93,11.4,0,0.9,26.6,18.2,0,"WGS84",51.81538,14.25159,"C20","8","U120","U361","mineral","GERMANY"
"1506","2771",3,10,87,20.2,0,1.1,76.7,22,4.5,"WGS84",51.79639,14.27877,"C20","8","U120","U150","mineral","GERMANY"
"1507","2772",3,8,90,10.5,0,0.5,18.5,16.5,0,"WGS84",51.89655,14.49232,"C20","8","U120","8","mineral","GERMANY"
"1508","2773",4,14,82,12.9,0,0.6,0,28,0,"WGS84",51.74955,14.56472,"C20","8","U120","8","mineral","GERMANY"
"1509","2774",4,12,84,20.3,1,0.8,0,22.2,3.3,"WGS84",51.61954,14.66737,"C30","8","U120","8","mineral","GERMANY"
"1510","2776",3,9,88,22,0,1.1,19.9,33.6,2.3,"WGS84",51.61272,14.37727,"C20","8","U120","U361","mineral","GERMANY"
"1511","2777",4,13,83,39.8,2,1.9,14.5,33.8,20.5,"WGS84",51.66526,12.61665,"C30","8","U120","8","mineral","GERMANY"
"1512","2780",3,19,77,7.9,1,0.7,39.8,46.6,4.7,"WGS84",51.93166,13.44713,"E20","8","U112","U150","mineral","GERMANY"
"1513","2781",3,6,91,9.1,0,0.8,52,27.4,2.2,"WGS84",51.76254,13.05719,"E20","8","U111","8","mineral","GERMANY"
"1514","2782",4,21,75,8.5,0,0.9,58.7,168.7,4.2,"WGS84",51.88823,13.06572,"B16","8","U111","8","mineral","GERMANY"
"1515","2783",3,11,86,10.4,0,1,57.6,42.3,4.1,"WGS84",51.79301,13.2624,"E20","8","U111","8","mineral","GERMANY"
"1516","2784",4,16,80,51.1,0,2.5,57.4,52.2,10.9,"WGS84",51.86482,13.26749,"C20","8","U120","8","mineral","GERMANY"
"1517","2785",2,5,93,18.3,3,0.7,0,35.8,3.1,"WGS84",51.77008,13.43482,"C20","8","U120","8","mineral","GERMANY"
"1518","2787",20,54,26,13.7,8,1.3,33.9,310,15.6,"WGS84",51.51395,12.09165,"B11","8","U111","8","mineral","GERMANY"
"1519","2788",15,31,54,16.8,2,1.6,23,288.7,16,"WGS84",51.53397,11.97465,"E20","8","U111","8","mineral","GERMANY"
"1520","2789",19,42,39,14.7,1,1.6,67.6,317.3,13.3,"WGS84",51.60648,11.9774,"B16","8","U111","8","mineral","GERMANY"
"1521","2791",9,11,79,12.4,1,0.9,35.7,111.5,10.4,"WGS84",51.63136,13.25071,"B18","8","U111","8","mineral","GERMANY"
"1522","2792",2,4,95,14.8,1,0.7,13.4,19.1,4,"WGS84",51.68114,13.39903,"C20","8","U120","8","mineral","GERMANY"
"1523","2793",15,13,72,32.9,2,2.8,19.3,74.2,19.9,"WGS84",51.50246,13.35693,"E20","8","U111","8","mineral","GERMANY"
"1524","2794",5,8,87,24.8,0,2,35.5,60.1,7.7,"WGS84",51.52473,13.33329,"B16","8","U111","8","mineral","GERMANY"
"1525","2795",6,16,78,14.7,1,1.2,73.7,147.5,7,"WGS84",51.44847,13.41173,"B13","8","U111","8","mineral","GERMANY"
"1526","2796",3,7,90,16.3,0,1.1,74.8,46.3,6.8,"WGS84",51.5733,13.39417,"B14","8","U111","8","mineral","GERMANY"
"1527","2798",5,15,80,25,1,1,0,24.1,4.9,"WGS84",51.58624,13.56537,"C30","8","U120","8","mineral","GERMANY"
"1528","2799",10,29,61,12.9,1,1.2,64.1,78.9,10.3,"WGS84",51.49741,13.52959,"E20","8","U111","8","mineral","GERMANY"
"1529","2800",8,14,78,27.4,0,2.1,59,99.3,7.5,"WGS84",51.44353,13.52542,"B16","8","U111","8","mineral","GERMANY"
"1530","2801",11,7,82,3.2,0,0.5,0,43.5,5.5,"WGS84",51.56116,13.18792,"C10","8","U120","8","mineral","GERMANY"
"1531","2802",2,5,93,18.7,0,0.8,12.7,31.9,4.5,"WGS84",51.74788,13.57813,"C20","8","U111","8","mineral","GERMANY"
"1532","2803",4,16,81,11.4,0,1.1,41.8,91.9,5.2,"WGS84",51.86892,13.73318,"B13","8","U111","8","mineral","GERMANY"
"1533","2804",4,20,76,5.6,1,0.7,34,76.9,4.5,"WGS84",51.88873,13.67656,"B16","8","U111","8","mineral","GERMANY"
"1534","2805",5,13,82,14.1,0,1.2,85.1,67.5,5.9,"WGS84",51.70745,13.7198,"A22","8","U312","8","mineral","GERMANY"
"1535","2806",2,3,94,14.1,1,0.8,16.3,22.7,4.1,"WGS84",51.74974,14.07134,"E20","8","U120","8","mineral","GERMANY"
"1536","2807",6,14,80,19,0,0.8,0,31.6,3.4,"WGS84",51.68763,13.77607,"C20","8","U111","8","mineral","GERMANY"
"1537","2808",3,8,90,27.9,0,1,12.4,28.7,5.8,"WGS84",51.38057,14.78707,"C30","8","U120","8","mineral","GERMANY"
"1538","2809",5,23,73,17,0,0.9,0,36.3,4.6,"WGS84",51.57364,14.46019,"C30","8","U120","8","mineral","GERMANY"
"1539","2810",19,58,23,96.9,0,5.6,17.8,111.9,12.5,"WGS84",51.55007,14.6024,"C10","8","U120","8","mineral","GERMANY"
"1540","2811",3,7,90,10.9,0,0.5,0,32.9,2.9,"WGS84",51.40773,14.55927,"C30","8","U120","8","mineral","GERMANY"
"1541","2812",2,7,90,22.7,0,1.1,0,37.5,3.8,"WGS84",51.47346,14.24858,"C30","8","U120","8","mineral","GERMANY"
"1542","2813",6,13,81,63.5,0,2.7,0,44.3,8.9,"WGS84",51.45432,13.75677,"C10","8","U120","8","mineral","GERMANY"
"1543","2814",15,49,36,52.9,1,3.4,23.5,87.5,11,"WGS84",51.43911,13.66907,"C30","8","U111","8","mineral","GERMANY"
"1544","2815",12,16,72,13,0,1,0,73.2,6.2,"WGS84",51.4217,14.1861,"C10","8","U400","8","mineral","GERMANY"
"1545","2816",3,3,94,5.9,1,0.3,0,21.3,0,"WGS84",51.40777,14.06968,"C20","8","U120","8","mineral","GERMANY"
"1546","2817",5,13,83,41.2,0,2.4,0,56.9,10,"WGS84",51.46566,13.95935,"C30","8","U120","8","mineral","GERMANY"
"1547","2818",11,20,70,14.9,0,1,22.6,104.2,6.9,"WGS84",51.59219,13.9416,"B13","8","U111","8","mineral","GERMANY"
"1548","2819",3,12,85,35.6,0,1.4,0,29.7,4.3,"WGS84",51.59699,13.79731,"C20","8","U120","8","mineral","GERMANY"
"1549","2820",5,30,66,25.4,0,0.8,0,31.4,2.5,"WGS84",51.54829,14.16892,"C30","8","U111","8","mineral","GERMANY"
"1550","2821",4,11,85,17.6,3,1.1,31.5,32.4,5.6,"WGS84",51.43929,13.03551,"E20","8","U150","8","mineral","GERMANY"
"1551","2822",5,22,73,15,0,1.2,92.9,87.2,2.6,"WGS84",51.62881,12.6443,"B14","8","U111","8","mineral","GERMANY"
"1552","2823",3,9,88,44.8,0,2,0,35.4,6.5,"WGS84",51.65041,12.47119,"C30","8","U120","8","mineral","GERMANY"
"1553","2824",7,28,66,14.6,0,1.3,20.7,86.8,6.8,"WGS84",51.48301,12.72145,"B13","8","U111","8","mineral","GERMANY"
"1554","2825",2,3,96,11.5,1,0.7,0,12.6,2.4,"WGS84",51.68146,12.70438,"C20","8","U120","8","mineral","GERMANY"
"1555","2826",29,45,26,56.3,1,3.9,0,166.2,25.3,"WGS84",51.67189,12.29884,"C10","8","U120","8","mineral","GERMANY"
"1556","2827",4,10,86,14.5,0,1,38.7,60.4,7.4,"WGS84",51.80095,12.13125,"B14","8","U111","8","mineral","GERMANY"
"1557","2828",20,29,51,17,2,1.8,49.2,374.5,17.4,"WGS84",51.80533,11.98773,"B11","8","U111","8","mineral","GERMANY"
"1558","2829",8,12,79,13.5,0,1.2,70,193.3,4.3,"WGS84",51.85921,11.92974,"B21","8","U111","8","mineral","GERMANY"
"1559","2830",16,38,46,13.3,0,1.3,50.4,269.2,12.8,"WGS84",51.8782,11.84707,"B11","8","U111","8","mineral","GERMANY"
"1560","2831",3,4,93,11.6,0,0.8,23.7,46.4,4.5,"WGS84",51.87334,12.10574,"C30","8","U120","U364","mineral","GERMANY"
"1561","2832",14,38,48,28,3,2.1,141.4,533,16.3,"WGS84",51.63926,12.12374,"B11","8","U111","8","mineral","GERMANY"
"1562","2833",13,49,38,9,1,1,37.6,97.1,10.2,"WGS84",51.45282,12.46054,"B13","8","U111","8","mineral","GERMANY"
"1563","2834",13,32,55,12.4,1,1.2,74,228.8,10.5,"WGS84",51.50506,12.55012,"B11","8","U111","8","mineral","GERMANY"
"1564","2835",18,65,16,15.1,2,1.7,57.2,182.2,14.8,"WGS84",51.5395,12.60944,"B13","8","U111","8","mineral","GERMANY"
"1565","2836",6,20,74,91.2,1,3.7,0,42.6,10.7,"WGS84",51.53821,12.66713,"C30","8","U120","8","mineral","GERMANY"
"1566","2839",17,11,72,14.2,1,0.5,0,50.3,6.7,"WGS84",51.22047,12.39081,"C10","8","U364","U318","mineral","GERMANY"
"1567","2840",9,47,44,32.9,1,1.7,0,49,6.8,"WGS84",51.254,12.50726,"C10","8","U120","8","mineral","GERMANY"
"1568","2842",37,32,31,30.8,0,2.8,20,103.5,11.3,"WGS84",50.5029,7.70215,"E10","8","U111","8","mineral","GERMANY"
"1569","2843",22,66,12,28,0,2.7,33.7,75.1,9.5,"WGS84",50.57421,7.6704,"E20","8","U111","8","mineral","GERMANY"
"1570","2844",24,65,10,36.3,0,3.3,11.9,68,11.7,"WGS84",50.617,8.03582,"E20","8","U111","U150","mineral","GERMANY"
"1571","2845",16,47,37,54.5,0,2.8,0,67.8,7.6,"WGS84",50.73816,7.77561,"C20","F00","U120","U150","mineral","GERMANY"
"1572","2846",19,60,21,24.4,0,2.1,13.9,0,7.8,"WGS84",50.79095,7.71638,"C10","8","U120","8","mineral","GERMANY"
"1573","2847",19,64,17,94.9,0,5.4,26.5,92.5,11.5,"WGS84",50.89874,7.71106,"C10","8","U120","U361","mineral","GERMANY"
"1574","2848",24,58,18,27.9,1,3,24.3,73.2,9.2,"WGS84",50.82764,7.74319,"E20","8","U111","8","mineral","GERMANY"
"1575","2849",20,62,18,30.5,1,3.2,61.5,103.3,12.1,"WGS84",50.8617,7.65605,"E20","8","U111","8","mineral","GERMANY"
"1576","2850",17,76,8,24.2,0,2.4,19.9,74.5,9.9,"WGS84",50.77129,7.63222,"E20","8","U111","8","mineral","GERMANY"
"1577","2851",25,46,29,28.3,1,2.6,19.8,299.9,11.3,"WGS84",50.73174,7.46415,"B71","E10","U111","8","mineral","GERMANY"
"1578","2852",16,76,8,33.9,2,2.1,48.3,98.5,10.2,"WGS84",50.7689,7.5189,"C10","D10","U120","8","mineral","GERMANY"
"1579","2853",21,66,12,73.3,1,5.1,59,96,9.7,"WGS84",50.90256,7.91001,"F00","8","U312","8","mineral","GERMANY"
"1580","2854",25,48,27,50.5,0,4.9,23.8,147,8.3,"WGS84",50.70587,7.97544,"E20","8","U111","U150","mineral","GERMANY"
"1581","2855",23,63,14,50.2,0,2.5,0,36.8,9.4,"WGS84",50.7408,7.91723,"C30","8","U120","U361","mineral","GERMANY"
"1582","2856",21,63,15,62.8,0,3.6,14.3,91.4,8,"WGS84",50.91381,7.56803,"C10","8","U120","U150","mineral","GERMANY"
"1583","2857",22,57,21,41.9,1,4.1,78.9,87.3,7.1,"WGS84",50.93581,7.7662,"E20","8","U111","8","mineral","GERMANY"
"1584","2858",20,71,9,87.6,0,4.1,14.7,63.2,10.9,"WGS84",51.06987,7.30295,"C10","8","U120","8","mineral","GERMANY"
"1585","2859",17,79,3,35.3,1,3,27.5,270.2,9.6,"WGS84",51.05056,7.24692,"E20","8","U111","8","mineral","GERMANY"
"1586","2861",17,31,52,10.1,1,1.2,99.2,326.4,9.2,"WGS84",51.12947,6.81354,"B16","8","U111","8","mineral","GERMANY"
"1587","2863",17,80,3,11.1,1,1.2,65.4,228.8,12.8,"WGS84",51.03723,6.73396,"B21","8","U111","8","mineral","GERMANY"
"1588","2865",16,62,21,26.7,0,2.2,45.6,128.7,8,"WGS84",50.65118,7.10062,"B13","8","U111","8","mineral","GERMANY"
"1589","2866",25,57,18,34.9,0,3.7,46.5,329.9,14.2,"WGS84",50.46406,6.82998,"E20","8","U111","8","mineral","GERMANY"
"1590","2867",13,46,41,13.1,0,1.3,66.7,194,9,"WGS84",50.69686,6.78607,"B14","8","U111","8","mineral","GERMANY"
"1591","2868",27,57,17,24.6,96,2,134.1,701.8,18.5,"WGS84",50.65439,6.56266,"B11","8","U111","8","mineral","GERMANY"
"1592","2869",14,67,19,10.5,0,1.1,53.6,169.4,10.2,"WGS84",50.7874,6.80814,"B22","8","U111","8","mineral","GERMANY"
"1593","2871",19,16,64,48.9,0,3.1,0,263.1,19.9,"WGS84",50.80617,6.83538,"C10","8","U120","U364","mineral","GERMANY"
"1594","2872",9,20,72,10.6,23,1,100.4,128.7,8.8,"WGS84",50.86531,7.03042,"B22","8","U111","8","mineral","GERMANY"
"1595","2874",17,46,37,80.5,1,3.8,0,36.7,10.3,"WGS84",50.8362,7.31751,"C20","D10","U321","U150","mineral","GERMANY"
"1596","2875",16,77,7,15.4,2,1.3,45.1,241.4,14.8,"WGS84",50.96427,6.71024,"B11","8","U111","8","mineral","GERMANY"
"1597","2876",13,71,16,16.1,0,1.5,46.4,302.6,6.7,"WGS84",50.86824,6.4902,"B14","8","U111","8","mineral","GERMANY"
"1598","2877",15,71,14,27.7,286,5.4,56.3,322,31,"WGS84",50.52952,6.59986,"E10","8","U111","8","mineral","GERMANY"
"1599","2878",22,52,27,20.8,0,2.3,57.1,95.9,10.2,"WGS84",50.21379,6.28582,"E20","8","U111","8","mineral","GERMANY"
"1600","2879",34,52,14,45.7,1,4.3,19.1,104,12.8,"WGS84",50.31065,6.50316,"E20","8","U111","8","mineral","GERMANY"
"1601","2880",35,57,8,32.2,0,3.3,0,99.5,13.4,"WGS84",50.24135,6.59247,"E20","8","U111","U150","mineral","GERMANY"
"1602","2881",36,58,6,46,1,4.9,11,99.5,32.2,"WGS84",50.28137,6.73007,"E20","8","U111","8","mineral","GERMANY"
"1603","2882",16,31,52,23.1,1,2.5,62.4,289.8,6.5,"WGS84",50.2398,7.18124,"B11","8","U111","8","mineral","GERMANY"
"1604","2883",18,40,41,22.1,0,2.2,0,92.3,8.9,"WGS84",50.22906,6.78978,"E20","8","U111","U364","mineral","GERMANY"
"1605","2884",23,60,17,29.7,5,2.9,33.1,528.4,20.5,"WGS84",50.38333,6.52593,"E20","8","U111","8","mineral","GERMANY"
"1606","2885",22,41,37,26.6,0,2.7,48.8,466.3,8.8,"WGS84",50.47225,6.49117,"E20","8","U111","U150","mineral","GERMANY"
"1607","2886",30,46,24,20.8,2,2.1,98.2,55.3,15.5,"WGS84",51.08871,6.07286,"E20","8","U111","U364","mineral","GERMANY"
"1608","2887",11,71,18,17.6,2,1.6,118.3,397,11,"WGS84",51.0199,6.16444,"B11","8","U111","8","mineral","GERMANY"
